Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Ka8    8   RS vRAY   L(79-99)  0  0   209   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  2  2   0  0  0   2   2   0  -3   6   9    2    1   0   0   0   0  A
   Gj1    8   RS vRAY   L(79-99)  0  1  2191   5  11   2   2   3   9   3   3   0   0   0   0   2   2  0  3  3   7  1  1  16   0   3 -17  73  90   33   21   0   1   0   1  A
   Ii6    8   RS vRAY   L(79-99)  0  0   600   0   5   0   3   0   2   0   0   0   0   0   1   0   2  0  1  1   1  0  0   0   0   0  -7  16  23    7    2   0   0   0   0  A
   Ge2   16   RS vHAR  W(101-85)  0  1  2078   5   7   3   4   2   3   0   0   0   0   3   3   0   1  2  7  9   1  3  0  12   6   2  21  92  71   10    3   2   1   0   0  A
   Ii6   16   RS vHAR  W(101-85)  0  0   322   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  0  0   0  0  0   2   2   0  -5   9  14    2    1   0   0   0   0  A
   Jc3   16   RS vHAR  W(101-85)  0  0   322   0   1   0   1   0   0   1   2   0   0   0   1   0   0  0  3  3   0  0  1   1   1   0  -5   9  14    2    0   0   0   1   0  A
   Kg9   16   RS vHAR  W(101-85)  0  0   322   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   1  0  0   0   0   0  -5   9  14    1    1   0   0   0   0  A
   Eh1   16   RS vHAR  W(101-85)  0  1  2078   4  14   0   2   4  12   0   0   0   0   0   0   0   2  2  4  6   4  1  0  12   0   3  21  92  71   21    7   0   1   0   0  A
   Ff2   16   RS vHAR  W(101-85)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gj1   16   RS vHAR  W(101-85)  0  1  2078   8  12   4   5   4   7   2   2   0   0   0   0   4   5  1  3  4  12  0  1  22   0   0  21  92  71   31   18   0   0   0   1  A
  Ga11   16   RS vHAR  W(101-85)  0  1  1582   7  18   6  16   1   2   3   4   1   1   5  10   1   6  4  6 10   2  2  2  18  11   4   9  68  59   26    6   2   0   1   1  A
   Jc7   16   RS vHAR  W(101-85)  0  0  1260   4   8   4   8   0   0   0   0   0   0   3   5   1   3  1  4  5   3  2  0   8   6   0  17  61  44   11    3   2   0   0   0  A
   Da1   16   RS vHAR  W(101-85)  0  1  1314  10  14  10  14   0   0   0   0   0   0   7   8   3   6  2  6  8   1  3  0  20  14   4  16  55  39   16    2   3   0   0   0  A
   Ej4   16   RS vHAR  W(101-85)  0  0   322   0   2   0   1   0   1   0   0   0   0   0   0   0   1  0  1  1   2  0  0   0   0   0  -5   9  14    7    5   0   0   0   0  A
   Ka8   16   RS vHAR  W(101-85)  0  0   322   3   6   3   6   0   0   0   0   0   0   2   3   1   3  0  0  0   0  0  0   6   4   0  -5   9  14    6    0   0   0   0   0  A
   Hb1   16   RS vHAR  W(101-85)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ge2   22   RS @HAR   L(92-99)  0  1  1042   2   7   1   3   1   4   3   3   0   0   0   2   1   1  1  4  5   0  0  1   8   0   0  -7  36  43   10    2   0   0   0   1  A
   Ii6   22   RS @HAR   L(92-99)  0  0  1033   2   7   2   5   0   2   0   0   1   2   2   5   0   0  4  2  6   6  2  0   4   4   2   2  47  45   16    9   1   1   0   0  A
   Jc3   22   RS @HAR   L(92-99)  0  0   414   1   4   1   4   0   0   0   0   0   0   1   2   0   2  1  2  3   0  0  0   2   2   0  -1  17  18    4    0   0   0   0   0  A
   Kg9   22   RS @HAR   L(92-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   22   RS @HAR   L(92-99)  0  1   848   0   4   0   1   0   3   0   0   0   0   0   1   0   0  0  1  1   2  1  0   0   0   0 -14  25  39    6    2   0   1   0   0  A
   Ff2   22   RS @HAR   L(92-99)  0  0  1552   3   8   0   1   3   7   0   0   0   0   0   0   0   1  1  1  2   1  3  0   9   0   3   7  67  60    9    1   1   2   0   0  A
   Gj1   22   RS @HAR   L(92-99)  0  1  2161   6  13   4   6   2   7  10  11   0   1   1   2   3   4  2  1  3  10  2  4  24   2   0  -7  82  89   39   22   1   1   0   4  A
  Ga11   22   RS @HAR   L(92-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jc7   22   RS @HAR   L(92-99)  0  1  2194  11  21  11  19   0   2   0   2   0   1   9  12   2   7  3  5  8   0  1  1  22  18   4  -3  88  91   23    1   1   0   1   0  A
   Da1   22   RS @HAR   L(92-99)  0  1  1986   9  14   9  14   0   0   0   2   1   1   8  10   1   4  4 10 14   0  2  1  18  16   4  -6  75  81   16    1   2   0   1   0  A
   Ej4   22   RS @HAR   L(92-99)  0  0   770   2   8   1   4   1   4   0   0   0   1   0   3   1   1  1  4  5   1  0  0   5   0   0  -6  23  29   15    7   0   0   0   0  A
   Ka8   22   RS @HAR   L(92-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hb1   22   RS @HAR   L(92-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ge2   24   RS vRAY W(118-114)  1  1  2246  11  23   9  17   2   6   6   6   1   2   7  14   2   3  4  3  7   0  1  3  30  16   6  12 102  90   26    0   1   0   1   2  A
   Ii6   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   24   RS vRAY W(118-114)  1  0  1960   5   8   5   8   0   0   0   0   0   0   4   5   1   3  0  7  7   2  3  0  10   8   0  -2  84  86   10    2   2   1   0   0  A
   Kg9   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   24   RS vRAY W(118-114)  1  1  2700  10  23   3   5   7  18   6   8   0   0   1   3   2   2  1  5  6   5  0  3  33   2   0   4 118 114   37   11   0   0   0   3  A
   Ff2   24   RS vRAY W(118-114)  1  0   454   1   6   0   2   1   4   0   0   0   0   0   0   0   2  0  1  1   0  1  0   3   0   0  -8  16  24    6    0   0   1   0   0  A
   Gj1   24   RS vRAY W(118-114)  1  1  2700   6  13   2   4   4   9   2   2   0   0   0   2   2   2  1  8  9  16  1  1  18   0   3   4 118 114   43   29   0   1   0   1  A
  Ga11   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jc7   24   RS vRAY W(118-114)  1  1  2700   6   9   6   9   0   0   4   6   0   0   5   7   1   2  2 12 14   0  0  3  16  14   0   4 118 114   12    0   0   0   3   0  A
   Da1   24   RS vRAY W(118-114)  1  1   740   4   6   4   6   0   0   0   0   1   1   2   3   2   3  1  1  2   0  4  0   8   4   4   6  34  28    6    0   4   0   0   0  A
   Ej4   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ka8   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hb1   24   RS vRAY W(118-114)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ge2   27   RS @WIL  L(79-113)  0  1  1451   3  11   3   9   0   2   0   0   0   0   2   4   1   5  1  2  3   1  1  0   6   4   0 -31  44  75   13    2   0   1   0   0  A
   Ii6   27   RS @WIL  L(79-113)  0  0   779   1   5   1   4   0   1   0   0   0   0   1   3   0   1  0  3  3   4  1  0   2   2   0  -7  27  34   17   12   1   0   0   0  A
   Jc3   27   RS @WIL  L(79-113)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Kg9   27   RS @WIL  L(79-113)  0  0   949   1   5   1   3   0   2   2   2   1   1   1   1   0   2  1  1  2   1  0  1   4   4   2  -3  35  38    8    2   0   0   1   0  A
   Eh1   27   RS @WIL  L(79-113)  0  1   851   0   6   0   1   0   5   2   3   0   0   0   0   0   1  0  0  0   0  0  1   2   0   0 -23  25  48   10    3   0   0   0   1  A
   Ff2   27   RS @WIL  L(79-113)  0  0   906   5   7   2   4   3   3   0   0   1   2   1   2   1   2  3  1  4   0  2  0  13   2   2 -10  29  39    8    1   2   0   0   0  A
   Gj1   27   RS @WIL  L(79-113)  0  1  1451   7  11   3   6   4   5   1   2   1   1   2   5   1   1  1  2  3   5  1  1  19   4   2 -31  44  75   24   12   0   1   0   1  A
  Ga11   27   RS @WIL  L(79-113)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jc7   27   RS @WIL  L(79-113)  0  1   898   2   3   2   2   0   1   0   2   0   0   2   2   0   0  0  3  3   0  3  1   4   4   0  -9  33  42    5    1   2   1   1   0  A
   Da1   27   RS @WIL  L(79-113)  0  1  1451   0   4   0   3   0   1   3   4   0   1   0   3   0   0  2  2  4   0  1  2   3   1   0 -31  44  75    8    2   1   0   1   1  A
   Ej4   27   RS @WIL  L(79-113)  0  0   949   2   9   0   2   2   7   0   0   0   0   0   1   0   1  0  0  0   1  2  0   6   0   3  -6  35  41   16    7   2   0   0   0  A
   Ka8   27   RS @WIL  L(79-113)  0  0  1366   4  12   4  12   0   0   0   2   1   2   4  10   0   2  5  7 12   0  1  1   8   8   2 -16  44  60   13    0   1   0   1   0  A
   Hb1   27   RS @WIL  L(79-113)  0  0   949   1   6   0   3   1   3   9  10   0   0   0   2   0   1  1  2  3   0  1  4  12   4   5  -3  35  38   10    0   1   0   2   2  A
   Ge2   32   RS vWIL  L(91-108)  0  1  1166   3   9   1   6   2   3   2   2   0   0   1   3   0   3  2  2  4   1  0  1  10   4   3  -5  45  50   11    1   0   0   1   0  A
   Ii6   32   RS vWIL  L(91-108)  0  0   600   1   5   1   2   0   3   0   0   0   0   0   1   1   1  2  0  2   1  0  0   2   0   0  -1  24  25    8    3   0   0   0   0  A
   Jc3   32   RS vWIL  L(91-108)  0  0   247   1   2   1   2   0   0   0   0   0   0   1   2   0   0  0  0  0   0  0  0   2   2   0 -11   4  15    2    0   0   0   0   0  A
   Kg9   32   RS vWIL  L(91-108)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   32   RS vWIL  L(91-108)  0  1   809   1  10   1   2   0   8   0   0   1   2   1   2   0   0  2  1  3   2  0  0   2   2   2 -16  21  37   12    2   0   0   0   0  A
   Ff2   32   RS vWIL  L(91-108)  0  0  1719   5   8   2   3   3   5   5   7   0   0   0   0   2   3  2  2  4   1  3  3  18   2   7  -5  74  79   13    2   3   0   1   2  A
   Gj1   32   RS vWIL  L(91-108)  0  1  2400   7   9   5   6   2   3   5   5   0   0   0   0   5   6  0  6  6   7  0  2  21   0   2 -17  91 108   34   23   0   0   0   2  A
  Ga11   32   RS vWIL  L(91-108)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jc7   32   RS vWIL  L(91-108)  0  1   860   2   9   2   9   0   0   0   0   0   1   2   6   0   3  1  4  5   0  1  0   4   4   0 -11  29  40    9    0   1   0   0   0  A
   Da1   32   RS vWIL  L(91-108)  0  1  2400   4  11   4  11   0   0   6   6   0   0   3   6   1   5  1 14 15   0  1  3  14  10   0 -17  91 108   18    4   1   0   2   1  A
   Ej4   32   RS vWIL  L(91-108)  0  0  1459   5  13   3   6   2   7   3   3   0   0   1   1   2   5  1  1  2   5  0  1  15   2   0  -3  63  66   26   12   0   0   0   1  A
   Ka8   32   RS vWIL  L(91-108)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hb1   32   RS vWIL  L(91-108)  0  0   340   1   2   0   0   1   2   0   0   0   0   0   0   0   0  0  0  0   0  1  0   3   0   0   1  13  12    2    0   1   0   0   0  A
   Ge2   39   RS @QUE   L(88-97)  0  1   804   1   5   0   1   1   4   2   3   0   0   0   1   0   0  0  2  2   1  0  1   5   0   0 -19  23  42    7    1   0   0   0   1  A
   Ii6   39   RS @QUE   L(88-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   39   RS @QUE   L(88-97)  0  0   213   0   1   0   1   0   0   0   0   0   0   0   0   0   1  1  0  1   0  0  0   0   0   0   4  12   8    1    0   0   0   0   0  A
   Kg9   39   RS @QUE   L(88-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   39   RS @QUE   L(88-97)  0  1  2187   5  13   0   3   5  10   0   0   0   1   0   3   0   0  3  2  5   2  2  0  15   0   0 -13  76  89   17    4   1   1   0   0  A
   Ff2   39   RS @QUE   L(88-97)  0  0   277   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0   2   8   6    0    0   0   0   0   0  A
   Gj1   39   RS @QUE   L(88-97)  0  1  2400   5  16   3   9   2   7   4   5   0   1   0   3   3   6  1  3  4   8  0  2  16   2   0  -9  88  97   41   23   0   0   1   1  A
  Ga11   39   RS @QUE   L(88-97)  0  1  1081   4  12   4  11   0   1   0   0   0   1   4   7   0   4  2  6  8   1  1  0   8   8   0 -17  31  48   15    3   1   0   0   0  A
   Jc7   39   RS @QUE   L(88-97)  0  0  1106   3   9   3   9   0   0   0   0   0   0   3   7   0   2  2  5  7   0  2  0   6   6   0   4  45  41   10    1   2   0   0   0  A
   Da1   39   RS @QUE   L(88-97)  0  1  2400  10  22  10  22   0   0   3   6   0   1   8  16   2   6  9  8 17   2  0  3  23  18   3  -9  88  97   29    4   0   0   2   1  A
   Ej4   39   RS @QUE   L(88-97)  0  0   658   2   7   0   1   2   6   2   2   0   0   0   1   0   0  0  0  0   3  0  1   8   0   3  10  37  27   12    4   0   0   0   1  A
   Ka8   39   RS @QUE   L(88-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hb1   39   RS @QUE   L(88-97)  0  0   874   3   4   2   2   1   2   0   0   0   0   2   2   0   0  1  2  3   0  2  0   7   4   5   2  32  30    6    2   2   0   0   0  A
   Ge2   40   RS vBRE   W(92-84)  0  1  1833   1   7   1   4   0   3   0   0   0   0   1   3   0   1  2  5  7   1  0  0   2   2   0   3  64  61   10    3   0   0   0   0  A
   Ii6   40   RS vBRE   W(92-84)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   40   RS vBRE   W(92-84)  0  0   396   0   2   0   1   0   1   0   0   0   0   0   1   0   0  0  0  0   0  0  0   0   0   0 -11  10  21    2    0   0   0   0   0  A
   Kg9   40   RS vBRE   W(92-84)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   40   RS vBRE   W(92-84)  0  1  1751   6  11   2   3   4   8   1   3   0   0   1   2   1   1  1  4  5   4  3  1  17   2   0  10  70  60   17    5   1   2   0   1  A
   Ff2   40   RS vBRE   W(92-84)  0  0   981   1   3   1   2   0   1   2   2   0   0   0   0   1   2  0  1  1   0  0  1   4   0   0  12  44  32    4    0   0   0   0   1  A
   Gj1   40   RS vBRE   W(92-84)  0  1  2400  10  13   6   7   4   6   3   3   0   0   0   1   6   6  1  4  5   5  0  1  27   0   2   8  92  84   29   15   0   0   0   1  A
  Ga11   40   RS vBRE   W(92-84)  0  1  1800   8  19   8  17   0   2   1   2   1   1   6   7   2  10  1  6  7   1  1  1  17  13   2  19  77  58   23    3   1   0   1   0  A
   Jc7   40   RS vBRE   W(92-84)  0  0   204   1   1   1   1   0   0   1   2   0   0   1   1   0   0  0  1  1   0  2  1   3   3   0   0   5   5    2    0   2   0   1   0  A
   Da1   40   RS vBRE   W(92-84)  0  1  2367   8  15   8  14   0   1   2   2   0   0   5  11   3   3  2 10 12   2  1  1  18  12   0   7  88  81   19    3   1   0   1   0  A
   Ej4   40   RS vBRE   W(92-84)  0  0   235   0   2   0   1   0   1   4   4   0   0   0   1   0   0  0  1  1   1  1  2   4   0   0  -9   6  15    9    5   1   0   0   2  A
   Ka8   40   RS vBRE   W(92-84)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hb1   40   RS vBRE   W(92-84)  0  0    33   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0   1   4   3    0    0   0   0   0   0  A
   Ge2   42   RS @LAT   W(98-75)  0  1   600   1   3   1   1   0   2   0   0   0   0   1   1   0   0  0  1  1   0  0  0   2   2   0 -11  14  25    3    0   0   0   0   0  A
   Ii6   42   RS @LAT   W(98-75)  0  0   244   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   2  10   8    0    0   0   0   0   0  A
   Jc3   42   RS @LAT   W(98-75)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg9   42   RS @LAT   W(98-75)  0  0   244   1   1   1   1   0   0   0   0   0   0   0   0   1   1  0  1  1   0  0  0   2   0   0   2  10   8    1    0   0   0   0   0  A
   Eh1   42   RS @LAT   W(98-75)  0  1  2156  10  19   3   4   7  15   4   6   1   1   1   2   2   2  1  6  7   9  1  2  31   2   7  21  88  67   35   14   1   0   0   2  A
   Ff2   42   RS @LAT   W(98-75)  0  0  1556   1   3   1   1   0   2   2   2   0   0   0   0   1   1  0  7  7   0  0  1   4   0   0  32  74  42    5    1   0   0   0   1  A
   Gj1   42   RS @LAT   W(98-75)  0  1  2156   9  18   4   9   5   9   3   3   0   0   0   2   4   7  2  5  7   7  1  1  26   0   0  21  88  67   41   22   0   1   0   1  A
  Ga11   42   RS @LAT   W(98-75)  0  1   600   2   6   2   6   0   0   0   2   0   0   1   3   1   3  1  3  4   2  0  1   4   2   0 -11  14  25   12    5   0   0   1   0  A
   Jc7   42   RS @LAT   W(98-75)  0  1  2156   6  14   6  14   0   0   1   4   1   2   5   9   1   5  5  5 10   0  0  2  13  11   5  21  88  67   16    0   0   0   2   0  A
   Da1   42   RS @LAT   W(98-75)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Ej4   42   RS @LAT   W(98-75)  0  0   244   1   4   0   0   1   4   2   3   0   0   0   0   0   0  0  0  0   2  0  1   5   0   0   2  10   8    7    2   0   0   0   1  A
   Ka8   42   RS @LAT   W(98-75)  0  0   244   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0   2  10   8    0    0   0   0   0   0  A
   Hb1   42   RS @LAT   W(98-75)  0  0  1800   5  12   4   9   1   3   0   0   1   1   4   7   0   2  5  6 11   0  0  0  11   8   2  34  84  50   12    0   0   0   0   0  A
   Ge2   48   RS vHAR  W(114-95)  0  1   600   0   4   0   2   0   2   2   2   0   0   0   1   0   1  1  0  1   0  1  1   2   2   0   5  21  16    5    0   0   1   1   0  A
   Ii6   48   RS vHAR  W(114-95)  0  0   404   4   5   1   1   3   4   2   2   0   0   1   1   0   0  0  0  0   0  0  1  13   2   0  -6  17  23    7    1   0   0   0   1  A
   Jc3   48   RS vHAR  W(114-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg9   48   RS vHAR  W(114-95)  0  0   404   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  0  0   1  1  0   0   0   0  -6  17  23    2    1   0   1   0   0  A
   Eh1   48   RS vHAR  W(114-95)  0  1  1598   4   9   1   1   3   8   0   0   0   0   0   0   1   1  1  8  9   0  1  0  11   0   3  22  72  50   11    2   1   0   0   0  A
   Ff2   48   RS vHAR  W(114-95)  0  0   600   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0   3  37  34    0    0   0   0   0   0  A
   Gj1   48   RS vHAR  W(114-95)  0  1  1996   9  14   4   7   5   7   6   6   0   0   0   0   4   7  1  1  2   9  1  2  29   0   8  25  97  72   33   17   0   1   0   2  A
  Ga11   48   RS vHAR  W(114-95)  0  0   404   1   4   1   4   0   0   0   0   0   0   0   2   1   2  1  1  2   0  0  0   2   0   2  -6  17  23    6    2   0   0   0   0  A
   Jc7   48   RS vHAR  W(114-95)  0  0   404   0   1   0   1   0   0   0   0   0   0   0   0   0   1  0  1  1   0  0  0   0   0   0  -6  17  23    1    0   0   0   0   0  A
   Da1   48   RS vHAR  W(114-95)  0  1  1996   8  12   8  11   0   1   2   2   2   2   5   8   3   3  3  9 12   0  2  1  18  12   6  25  97  72   13    0   1   1   1   0  A
   Ej4   48   RS vHAR  W(114-95)  0  0  1194   5  11   2   4   3   7   1   3   1   1   1   2   1   2  2  1  3   9  0  1  14   2   3  20  64  44   25   13   0   0   0   1  A
   Ka8   48   RS vHAR  W(114-95)  0  0   404   1   2   1   2   0   0   0   0   0   0   1   2   0   0  1  0  1   1  0  0   2   2   0  -6  17  23    3    1   0   0   0   0  A
   Hb1   48   RS vHAR  W(114-95)  0  1  1996   8  12   5   7   3   5   4   4   0   1   3   4   2   3  2  6  8   1  1  2  23   8   0  25  97  72   15    1   1   0   1   1  A
